Date,Open,High,Low,Close,Volume,Stock Name,id
2/5/20,73.12,73.19,71.53,72.41,39723140,GOOG,167
2/4/20,72.85,73.48,71.32,72.35,78659080,GOOG,168
2/3/20,73.1,74.5,72.95,74.3,61104320,GOOG,169
1/31/20,73.45,73.51,71.43,71.71,48344280,GOOG,170
1/30/20,72.0,72.86,71.82,72.79,26788420,GOOG,171
1/29/20,72.94,73.27,72.34,72.93,21573340,GOOG,172
1/28/20,72.15,72.8,71.62,72.63,31548440,GOOG,173
1/27/20,71.55,71.9,71.06,71.7,35104020,GOOG,174
1/24/20,74.68,74.77,73.26,73.34,35692880,GOOG,175
1/23/20,74.38,74.78,74.11,74.33,27027080,GOOG,176
1/22/20,74.55,75.16,74.25,74.3,32216920,GOOG,177
1/21/20,73.96,74.59,73.56,74.22,40735600,GOOG,178
1/17/20,73.15,74.06,72.91,74.02,47924300,GOOG,179
1/16/20,72.37,72.6,72.05,72.59,23473760,GOOG,180
1/15/20,71.51,72.07,71.51,71.96,25653700,GOOG,181
1/14/20,71.95,72.09,71.42,71.54,31209060,GOOG,182
1/13/20,71.81,72.03,71.3,71.96,33069640,GOOG,183
1/10/20,71.38,71.75,70.92,71.49,36431320,GOOG,184
1/9/20,71.03,71.37,70.51,70.99,30053280,GOOG,185
1/8/20,69.6,70.58,69.54,70.22,30583540,GOOG,186
1/7/20,69.9,70.15,69.52,69.67,30233860,GOOG,187
1/6/20,67.5,69.83,67.5,69.71,34662980,GOOG,188
1/3/20,67.39,68.63,67.28,68.03,23740120,GOOG,189
1/2/20,67.08,68.41,67.08,68.37,28134620,GOOG,190
12/31/19,66.51,66.9,66.45,66.85,19249360,GOOG,191
12/30/19,67.5,67.65,66.7,66.81,21026460,GOOG,192
12/27/19,68.15,68.23,67.47,67.59,20774360,GOOG,193
12/26/19,67.31,68.07,67.22,68.02,13355080,GOOG,194
12/24/19,67.43,67.51,67.14,67.18,6950360,GOOG,195
12/23/19,67.79,67.99,67.33,67.44,17664000,GOOG,196
12/20/19,68.17,68.18,67.45,67.48,66338100,GOOG,197
12/19/19,67.59,67.91,67.45,67.8,29402240,GOOG,198
12/18/19,67.83,68.02,67.55,67.63,33141380,GOOG,199
12/17/19,68.14,68.25,67.57,67.76,37105180,GOOG,200
12/16/19,67.83,68.23,67.63,68.06,27949020,GOOG,201
12/13/19,67.4,67.65,67.19,67.39,30988500,GOOG,202
12/12/19,67.3,67.79,67.03,67.51,25634440,GOOG,203
12/11/19,67.54,67.56,67.13,67.25,17015920,GOOG,204
12/10/19,67.08,67.5,66.8,67.23,21893060,GOOG,205
12/9/19,66.9,67.97,66.89,67.18,27115900,GOOG,206
12/6/19,66.67,67.2,66.67,67.03,26310200,GOOG,207
12/5/19,66.4,66.47,65.82,66.41,24256360,GOOG,208
12/4/19,65.35,66.29,65.24,66.03,30762200,GOOG,209
12/3/19,63.98,64.92,63.95,64.76,25372940,GOOG,210
12/2/19,65.05,65.29,64.05,64.5,30237020,GOOG,211
11/29/19,65.36,65.51,65.2,65.25,11739620,GOOG,212
11/27/19,65.75,65.92,65.48,65.65,19926580,GOOG,213
11/26/19,65.49,65.74,65.25,65.68,21395900,GOOG,214
11/25/19,64.96,65.57,64.91,65.33,20729740,GOOG,215
11/22/19,65.28,65.44,64.57,64.77,27730120,GOOG,216
11/21/19,65.07,65.63,64.65,65.07,19909980,GOOG,217
11/20/19,65.59,65.75,64.56,65.15,26196700,GOOG,218
11/19/19,66.39,66.39,65.64,65.77,25387440,GOOG,219
11/18/19,66.61,66.78,65.88,66.04,29761660,GOOG,220
11/15/19,65.95,66.74,65.71,66.74,35659100,GOOG,221
11/14/19,64.88,65.85,64.78,65.57,23886100,GOOG,222
11/13/19,64.7,65.22,64.68,64.9,17077220,GOOG,223
11/12/19,65.0,65.5,64.79,64.94,21717180,GOOG,224
11/11/19,65.16,65.32,64.87,64.96,20248580,GOOG,225
11/8/19,65.26,65.9,65.22,65.57,25038320,GOOG,226
11/7/19,64.71,66.19,64.71,65.44,40599400,GOOG,227
11/6/19,64.47,64.69,64.13,64.59,23059540,GOOG,228
11/5/19,64.64,64.95,64.56,64.6,25654220,GOOG,229
11/4/19,63.82,64.71,63.82,64.57,30019280,GOOG,230
11/1/19,63.25,63.73,63.03,63.69,33401440,GOOG,231
10/31/19,63.06,63.38,62.54,63.01,29113020,GOOG,232
10/30/19,62.65,63.47,62.6,63.06,28177020,GOOG,233
10/29/19,63.81,64.08,62.86,63.13,37727600,GOOG,234
10/28/19,63.77,64.97,63.63,64.5,52264740,GOOG,235
10/25/19,62.55,63.48,62.5,63.26,24261020,GOOG,236
10/24/19,63.05,63.2,62.69,63.05,20797360,GOOG,237
10/23/19,62.12,62.99,62.12,62.96,18571900,GOOG,238
10/22/19,62.39,62.53,62.07,62.14,20957020,GOOG,239
10/21/19,62.61,62.73,62.03,62.31,20760840,GOOG,240
10/18/19,62.67,62.94,62.05,62.27,27056780,GOOG,241
10/17/19,62.55,63.17,62.5,62.65,19610200,GOOG,242
10/16/19,62.06,62.74,61.92,62.18,23363480,GOOG,243
10/15/19,61.02,62.37,61.02,62.15,27905180,GOOG,244
10/14/19,60.62,61.32,60.59,60.86,17640780,GOOG,245
10/11/19,61.11,61.42,60.69,60.77,25542880,GOOG,246
10/10/19,59.93,60.75,59.87,60.43,18650620,GOOG,247
10/9/19,59.97,60.42,59.88,60.12,17532640,GOOG,248
10/8/19,59.88,60.3,59.45,59.46,22835680,GOOG,249
10/7/19,60.22,60.91,60.19,60.38,17342980,GOOG,250
10/4/19,59.59,60.57,59.46,60.45,23665280,GOOG,251
10/3/19,59.0,59.45,58.12,59.39,33273120,GOOG,252
10/2/19,59.85,59.85,58.56,58.83,32784740,GOOG,253
10/1/19,60.95,61.56,60.18,60.26,27165580,GOOG,254
